code,lat,lon
E02000938,51.454454,-0.232674
E02000939,51.453258,-0.157472
E02000940,51.453584,-0.193526
E02000941,51.451512,-0.184480
E02000942,51.450109,-0.205000
E02000943,51.447774,-0.152692
E02000944,51.447846,-0.215848
E02000945,51.446867,-0.242013
E02000946,51.443556,-0.183809
E02000947,51.443614,-0.198898
E02000948,51.441878,-0.146795
E02000949,51.441060,-0.162397
E02000950,51.441818,-0.216496
E02000951,51.437869,-0.158225
E02000952,51.436340,-0.152143
E02000953,51.435915,-0.182771
E02000954,51.432719,-0.162182
E02000955,51.429810,-0.163446
E02000956,51.428623,-0.174945
E02000957,51.424345,-0.164634
E02000958,51.423998,-0.149233
E02000959,51.422580,-0.142206
E02000960,51.534397,-0.169085
E02000961,51.533508,-0.185158
E02000962,51.528909,-0.175669
E02000963,51.529312,-0.208557
E02000964,51.527635,-0.200756
E02000965,51.526508,-0.192043
E02000966,51.525712,-0.183635
E02000967,51.523295,-0.159667
E02000968,51.523879,-0.170267
E02000969,51.521652,-0.193845
E02000970,51.518662,-0.151219
E02000971,51.518450,-0.162468
E02000972,51.518570,-0.139862
E02000973,51.516883,-0.194602
E02000974,51.516123,-0.169800
E02000975,51.514219,-0.180046
E02000976,51.513925,-0.187765
E02000977,51.510778,-0.128010
E02000978,51.499951,-0.163231
E02000979,51.496391,-0.134676
E02000980,51.492368,-0.131826
E02000981,51.489907,-0.141422
E02000982,51.488599,-0.147976
E02000983,51.486855,-0.136958
E02000984,53.622169,-2.434211
E02000985,53.610617,-2.408039
E02000986,53.609251,-2.428312
E02000987,53.601620,-2.547712
E02000988,53.600742,-2.434917
E02000989,53.599629,-2.388076
E02000990,53.593911,-2.540168
E02000991,53.593304,-2.453374
E02000992,53.591635,-2.579526
E02000993,53.593571,-2.413030
E02000994,53.591851,-2.439008
E02000995,53.590318,-2.473603
E02000996,53.587400,-2.390348
E02000997,53.585610,-2.522139
E02000998,53.583308,-2.451180
E02000999,53.583015,-2.434074
E02001000,53.581633,-2.408178
E02001001,53.577763,-2.460717
E02001002,53.575557,-2.386658
E02001003,53.571902,-2.480353
E02001004,53.570328,-2.447756
E02001005,53.563537,-2.421913
E02001006,53.563731,-2.447783
E02001007,53.562538,-2.370259
E02001008,53.561261,-2.436949
E02001009,53.559719,-2.459451
E02001010,53.554879,-2.401557
E02001011,53.553720,-2.511580
E02001012,53.552858,-2.419617
E02001013,53.552011,-2.472039
E02001014,53.547494,-2.525727
E02001015,53.545977,-2.396393
E02001016,53.543834,-2.417053
E02001017,53.541109,-2.372436
E02001018,53.536559,-2.526439
E02001019,53.644915,-2.320840
E02001020,53.628765,-2.332292
E02001021,53.620637,-2.337523
E02001022,53.611374,-2.293038
E02001023,53.607733,-2.312487
E02001024,53.605652,-2.332180
E02001025,53.599913,-2.271738
E02001026,53.594452,-2.285206
E02001027,53.595991,-2.315680
E02001028,53.590041,-2.330691
E02001029,53.584614,-2.294715
E02001030,53.578187,-2.357001
E02001031,53.575108,-2.294442
E02001032,53.570261,-2.338473
E02001033,53.567884,-2.312049
E02001034,53.562850,-2.335385
E02001035,53.560121,-2.281261
E02001036,53.552972,-2.323935
E02001037,53.550185,-2.303022
E02001038,53.547727,-2.291679
E02001039,53.548370,-2.279390
E02001040,53.541696,-2.274714
E02001041,53.532167,-2.272012
E02001042,53.528037,-2.282499
E02001043,53.521726,-2.289029
E02001044,53.521685,-2.263257
E02001045,53.534031,-2.227488
E02001046,53.526948,-2.212535
E02001047,53.524301,-2.186250
E02001048,53.522078,-2.242027
E02001049,53.516693,-2.170739
E02001050,53.515307,-2.215874
E02001051,53.512575,-2.195454
E02001052,53.510722,-2.237369
E02001053,53.506366,-2.208074
E02001055,53.499011,-2.178672
E02001056,53.488204,-2.177221
E02001059,53.479321,-2.191917
E02001061,53.470342,-2.166843
E02001062,53.466495,-2.220159
E02001063,53.464539,-2.244979
E02001064,53.463224,-2.193510
E02001065,53.464236,-2.161866
E02001066,53.457531,-2.210861
E02001067,53.456188,-2.176059
E02001068,53.455057,-2.244366
E02001069,53.453312,-2.231552
E02001070,53.451776,-2.213953
E02001072,53.450700,-2.261501
E02001073,53.445518,-2.278844
E02001074,53.445640,-2.243141
E02001075,53.443768,-2.188654
E02001076,53.442801,-2.217683
E02001077,53.439415,-2.269919
E02001078,53.437433,-2.197811
E02001079,53.437418,-2.237217
E02001080,53.436844,-2.215119
E02001081,53.436320,-2.279621
E02001082,53.430197,-2.234978
E02001083,53.427548,-2.246010
E02001084,53.428152,-2.222345
E02001085,53.426842,-2.206616
E02001086,53.422997,-2.259660
E02001087,53.417786,-2.231747
E02001088,53.410938,-2.284466
E02001089,53.409504,-2.223067
E02001090,53.406122,-2.257843
E02001091,53.403557,-2.304120
E02001092,53.397119,-2.282629
E02001093,53.391150,-2.257314
E02001094,53.385532,-2.265925
E02001095,53.383016,-2.283324
E02001096,53.377650,-2.249641
E02001097,53.373281,-2.266103
E02001098,53.583833,-2.107351
E02001099,53.582709,-2.090599
E02001100,53.576950,-2.093172
E02001101,53.574595,-2.131609
E02001102,53.568872,-2.108869
E02001103,53.567457,-2.008350
E02001104,53.565102,-2.075315
E02001105,53.562536,-2.130999
E02001106,53.560745,-2.116577
E02001107,53.553093,-2.142960
E02001108,53.552233,-2.092937
E02001109,53.549540,-2.081643
E02001110,53.550661,-2.027952
E02001111,53.547822,-2.113064
E02001112,53.547062,-2.162363
E02001113,53.546431,-2.127963
E02001114,53.543937,-2.144842
E02001115,53.542340,-2.067516
E02001116,53.540668,-2.086936
E02001117,53.538406,-2.005536
E02001118,53.537823,-2.055056
E02001119,53.536163,-2.097905
E02001121,53.531163,-2.113438
E02001123,53.529741,-2.081847
E02001124,53.527575,-2.141014
E02001125,53.527411,-2.155673
E02001126,53.524031,-2.108163
E02001127,53.518462,-2.126915
E02001128,53.515145,-2.143939
E02001129,53.508692,-2.163053
E02001130,53.506043,-2.142351
E02001131,53.501423,-2.159791
E02001132,53.647461,-2.097901
E02001133,53.645276,-2.119932
E02001134,53.633997,-2.109502
E02001135,53.633769,-2.133778
E02001136,53.631776,-2.162671
E02001137,53.629971,-2.197764
E02001138,53.623493,-2.204142
E02001139,53.622484,-2.144269
E02001140,53.621600,-2.179141
E02001141,53.616863,-2.164476
E02001142,53.610883,-2.196761
E02001143,53.609379,-2.139279
E02001144,53.610821,-2.117516
E02001145,53.608567,-2.102900
E02001146,53.606834,-2.155976
E02001147,53.594855,-2.149996
E02001148,53.592587,-2.180026
E02001149,53.591555,-2.225259
E02001150,53.591242,-2.242329
E02001151,53.586027,-2.210985
E02001152,53.560745,-2.195764
E02001153,53.557931,-2.215234
E02001154,53.550162,-2.179408
E02001155,53.548652,-2.205556
E02001156,53.538496,-2.191718
E02001157,53.535338,-2.425016
E02001158,53.530757,-2.412472
E02001159,53.527814,-2.392853
E02001160,53.524660,-2.425371
E02001161,53.521625,-2.333846
E02001162,53.518859,-2.342446
E02001163,53.518509,-2.395268
E02001164,53.513501,-2.311431
E02001165,53.513341,-2.349518
E02001166,53.512336,-2.254974
E02001167,53.510805,-2.279308
E02001168,53.505833,-2.335236
E02001169,53.504726,-2.415826
E02001170,53.504422,-2.362831
E02001171,53.502994,-2.320669
E02001173,53.496948,-2.282182
E02001174,53.497573,-2.308032
E02001175,53.491191,-2.366653
E02001176,53.489534,-2.342914
E02001177,53.487934,-2.313232
E02001179,53.486387,-2.296563
E02001180,53.486932,-2.283535
E02001181,53.480049,-2.371037
E02001182,53.479704,-2.348537
E02001183,53.478228,-2.360916
E02001185,53.451443,-2.415505
E02001186,53.429586,-2.438095
E02001187,53.445078,-2.154520
E02001188,53.443748,-2.165100
E02001189,53.432150,-2.161309
E02001190,53.429771,-2.134493
E02001191,53.427415,-2.094087
E02001192,53.426961,-2.178391
E02001193,53.420698,-2.162963
E02001194,53.421295,-2.191767
E02001195,53.420643,-2.115525
E02001196,53.415515,-2.080138
E02001197,53.414251,-2.180469
E02001198,53.414289,-2.104838
E02001199,53.413313,-2.199462
E02001200,53.408931,-2.155184
E02001201,53.405516,-2.135909
E02001202,53.402716,-2.170583
E02001203,53.403026,-2.048314
E02001204,53.400837,-2.185515
E02001205,53.400367,-2.144168
E02001206,53.395477,-2.072281
E02001207,53.392842,-2.109288
E02001208,53.393207,-2.197881
E02001209,53.394516,-2.159211
E02001210,53.393316,-2.125915
E02001211,53.393488,-2.235101
E02001212,53.390688,-2.172081
E02001213,53.387797,-2.140181
E02001214,53.387588,-2.221737
E02001215,53.387429,-2.062699
E02001216,53.381961,-2.194007
E02001217,53.382215,-2.119176
E02001218,53.377391,-2.167622
E02001219,53.373608,-2.131538
E02001220,53.372691,-2.202072
E02001221,53.371319,-2.114379
E02001222,53.371928,-2.229857
E02001223,53.368928,-2.155636
E02001224,53.366181,-2.074212
E02001225,53.365467,-2.189357
E02001226,53.366135,-2.219958
E02001227,53.360425,-2.178801
E02001228,53.352547,-2.162928
E02001229,53.518212,-2.040354
E02001230,53.506474,-2.090111
E02001231,53.503082,-2.028673
E02001232,53.498485,-2.074439
E02001233,53.497964,-2.107686
E02001234,53.498100,-2.090883
E02001235,53.490010,-2.079292
E02001236,53.489477,-2.059942
E02001237,53.488408,-2.038276
E02001238,53.485462,-2.136352
E02001239,53.485094,-2.150518
E02001240,53.483785,-2.164429
E02001241,53.483880,-2.106339
E02001242,53.476318,-2.135477
E02001243,53.478654,-2.046887
E02001244,53.476042,-2.066996
E02001245,53.476000,-2.090494
E02001246,53.471967,-2.075001
E02001247,53.468452,-2.117742
E02001248,53.461465,-2.076177
E02001249,53.458634,-2.111117
E02001250,53.456483,-2.060201
E02001251,53.458955,-2.002360
E02001252,53.453449,-2.147000
E02001253,53.453703,-2.121033
E02001254,53.451809,-2.103416
E02001255,53.449474,-2.030273
E02001256,53.447838,-2.074695
E02001257,53.442796,-2.104610
E02001258,53.438888,-2.074720
E02001259,53.461021,-2.265382
E02001260,53.457293,-2.350611
E02001261,53.455250,-2.299864
E02001262,53.454326,-2.276323
E02001263,53.453627,-2.378433
E02001264,53.450890,-2.324081
E02001265,53.449840,-2.393740
E02001266,53.448577,-2.332146
E02001267,53.447850,-2.350717
E02001268,53.446636,-2.365670
E02001269,53.447661,-2.304957
E02001270,53.428686,-2.326732
E02001271,53.428202,-2.349945
E02001272,53.421130,-2.304932
E02001273,53.421163,-2.319777
E02001274,53.419390,-2.344807
E02001275,53.416775,-2.431140
E02001276,53.415297,-2.298112
E02001277,53.408950,-2.360456
E02001278,53.407687,-2.341839
E02001279,53.406522,-2.327765
E02001280,53.394749,-2.310811
E02001281,53.394604,-2.328255
E02001282,53.394285,-2.347469
E02001283,53.390225,-2.364453
E02001284,53.379145,-2.336932
E02001285,53.375965,-2.358875
E02001286,53.370465,-2.316046
E02001287,53.590624,-2.674604
E02001288,53.584621,-2.655515
E02001289,53.572558,-2.692652
E02001290,53.571580,-2.591904
E02001291,53.559577,-2.652917
E02001292,53.557827,-2.631648
E02001293,53.555686,-2.603692
E02001294,53.552341,-2.643547
E02001295,53.546909,-2.619177
E02001296,53.544137,-2.667926
E02001297,53.543945,-2.685168
E02001298,53.542689,-2.604724
E02001299,53.535130,-2.576833
E02001300,53.535160,-2.671702
E02001301,53.534969,-2.648936
E02001302,53.532191,-2.566260
E02001303,53.531416,-2.493524
E02001304,53.530843,-2.709015
E02001305,53.525106,-2.546623
E02001306,53.523897,-2.645554
E02001307,53.522098,-2.668389
E02001308,53.522942,-2.481755
E02001309,53.521533,-2.503562
E02001310,53.521924,-2.603249
E02001311,53.515534,-2.462550
E02001312,53.510564,-2.582935
E02001313,53.510670,-2.528099
E02001314,53.507078,-2.459127
E02001315,53.503558,-2.446831
E02001316,53.500980,-2.518797
E02001317,53.499789,-2.500607
E02001318,53.499572,-2.648238
E02001319,53.498195,-2.539220
E02001320,53.491320,-2.498632
E02001321,53.490044,-2.626013
E02001322,53.489065,-2.643458
E02001323,53.488274,-2.522141
E02001324,53.477339,-2.598650
E02001325,53.475069,-2.577804
E02001326,53.473551,-2.558092
E02001327,53.492761,-2.878292
E02001328,53.494116,-2.894379
E02001329,53.479277,-2.881061
E02001330,53.478113,-2.903274
E02001331,53.471446,-2.874068
E02001332,53.433870,-2.860779
E02001333,53.424701,-2.802847
E02001334,53.423518,-2.860226
E02001335,53.424069,-2.788639
E02001336,53.423646,-2.841892
E02001337,53.418905,-2.829905
E02001338,53.415640,-2.857253
E02001339,53.412509,-2.795172
E02001340,53.411028,-2.877431
E02001341,53.406672,-2.828681
E02001342,53.406988,-2.848192
E02001343,53.394584,-2.813151
E02001344,53.370777,-2.847466
E02001345,53.366211,-2.834466
E02001346,53.358569,-2.831765
E02001347,53.468271,-2.926445
E02001348,53.467077,-2.952998
E02001349,53.461847,-2.965787
E02001350,53.452914,-2.902450
E02001351,53.452912,-2.927588
E02001352,53.452704,-2.963043
E02001353,53.451401,-2.881342
E02001354,53.447455,-2.942008
E02001355,53.444589,-2.961792
E02001356,53.443352,-2.915496
E02001357,53.442705,-2.931884
E02001358,53.441173,-2.969098
E02001359,53.437051,-2.891805
E02001360,53.436463,-2.978763
E02001361,53.434526,-2.946666
E02001362,53.433828,-2.920566
E02001363,53.430714,-2.876981
E02001364,53.428768,-2.962877
E02001365,53.427625,-2.950258
E02001366,53.426824,-2.931068
E02001367,53.427261,-2.902065
E02001368,53.423931,-2.985141
E02001369,53.419892,-2.971161
E02001370,53.420338,-2.954158
E02001371,53.419137,-2.873386
E02001372,53.419124,-2.888560
E02001373,53.416963,-2.918764
E02001374,53.414285,-2.939246
E02001375,53.414710,-2.908691
E02001376,53.412994,-2.949947
E02001377,53.405659,-2.957378
E02001378,53.404891,-2.913531
E02001380,53.403418,-2.898020
E02001381,53.399950,-2.934655
E02001382,53.400097,-2.885828
E02001383,53.397426,-2.968920
E02001384,53.394198,-2.931404
E02001385,53.394295,-2.951212
E02001386,53.392985,-2.861391
E02001387,53.390580,-2.904891
E02001388,53.388790,-2.919385
E02001389,53.388517,-2.953013
E02001390,53.387560,-2.967329
E02001391,53.386964,-2.837990
E02001392,53.386385,-2.869315
E02001393,53.383863,-2.889704
E02001394,53.381320,-2.933095
E02001395,53.380952,-2.913813
E02001396,53.379359,-2.962014
E02001397,53.376011,-2.864064
E02001398,53.375276,-2.943394
E02001399,53.369037,-2.911467
E02001400,53.365593,-2.893584
E02001401,53.362031,-2.858833
E02001402,53.361843,-2.916080
E02001403,53.356344,-2.899723
E02001404,53.346424,-2.862990
E02001405,53.342463,-2.835251
E02001406,53.503523,-2.786223
E02001407,53.495496,-2.709855
E02001408,53.492135,-2.670887
E02001409,53.472618,-2.727044
E02001410,53.469781,-2.655623
E02001411,53.467120,-2.677806
E02001412,53.463292,-2.756139
E02001413,53.463632,-2.707650
E02001414,53.458326,-2.776322
E02001415,53.458706,-2.638209
E02001416,53.453178,-2.699386
E02001417,53.452918,-2.747388
E02001418,53.452422,-2.646277
E02001419,53.452589,-2.721251
E02001420,53.449723,-2.624221
E02001421,53.450081,-2.760149
E02001422,53.446052,-2.692722
E02001423,53.436196,-2.778355
E02001425,53.429986,-2.715230
E02001426,53.419703,-2.769180
E02001427,53.419251,-2.717566
E02001428,53.411273,-2.761580
E02001429,53.673121,-2.954196
E02001430,53.664629,-2.964777
E02001431,53.658078,-2.979827
E02001432,53.651302,-2.999359
E02001433,53.648450,-2.968457
E02001434,53.644410,-2.981209
E02001435,53.639641,-3.002808
E02001436,53.633944,-2.987403
E02001437,53.632904,-3.018556
E02001438,53.619310,-3.014029
E02001439,53.602112,-3.031913
E02001440,53.597844,-3.045669
E02001441,53.563173,-3.072691
E02001442,53.560656,-3.058782
E02001443,53.550173,-3.074987
E02001444,53.550627,-3.054523
E02001445,53.524916,-2.949006
E02001446,53.518582,-2.931476
E02001447,53.510181,-2.933030
E02001448,53.506845,-2.948604
E02001449,53.498321,-3.008092
E02001450,53.492330,-3.036768
E02001451,53.491258,-2.976177
E02001452,53.487140,-2.996364
E02001453,53.487490,-3.016300
E02001454,53.483983,-2.926043
E02001455,53.485455,-2.952514
E02001456,53.483084,-3.035977
E02001457,53.483644,-2.971653
E02001458,53.478949,-3.026177
E02001459,53.476946,-2.998058
E02001460,53.470042,-3.015394
E02001461,53.470920,-2.986558
E02001462,53.463245,-3.004681
E02001463,53.463145,-2.977395
E02001464,53.459315,-2.996180
E02001465,53.449298,-2.993084
E02001466,53.448307,-2.980153
E02001467,53.435750,-3.044635
E02001468,53.427477,-3.038110
E02001469,53.425281,-3.065663
E02001470,53.425427,-3.053655
E02001471,53.419202,-3.032845
E02001472,53.416722,-3.096230
E02001473,53.416992,-3.047422
E02001474,53.412373,-3.024828
E02001475,53.405962,-3.100582
E02001476,53.408758,-3.040758
E02001477,53.402167,-3.068403
E02001478,53.401166,-3.113892
E02001479,53.400624,-3.142405
E02001480,53.395282,-3.175674
E02001481,53.395378,-3.058686
E02001482,53.391973,-3.029966
E02001483,53.390682,-3.117789
E02001484,53.387983,-3.099237
E02001485,53.385183,-3.081632
E02001486,53.385003,-3.048606
E02001487,53.381948,-3.025693
E02001488,53.378617,-3.036198
E02001489,53.377198,-3.120316
E02001490,53.375063,-3.063500
E02001491,53.374677,-3.085856
E02001492,53.373229,-3.179572
E02001493,53.372761,-3.013048
E02001494,53.370010,-3.161499
E02001495,53.369432,-3.022733
E02001496,53.369013,-3.050178
E02001497,53.361754,-2.999639
E02001498,53.360758,-3.020284
E02001499,53.353694,-3.114011
E02001500,53.350868,-3.093586
E02001501,53.349710,-3.018451
E02001502,53.349496,-2.992771
E02001503,53.334985,-3.101001
E02001504,53.335173,-3.004371
E02001505,53.329775,-2.982517
E02001506,53.324525,-3.090353
E02001507,53.316661,-2.982631
E02001508,53.312442,-2.968969
E02001509,53.599782,-1.459017
E02001510,53.595697,-1.446425
E02001511,53.590018,-1.409646
E02001512,53.587312,-1.504981
E02001513,53.583726,-1.532814
E02001514,53.580895,-1.378879
E02001515,53.580795,-1.475250
E02001516,53.571344,-1.413714
E02001517,53.565068,-1.456303
E02001518,53.563317,-1.484948
E02001519,53.562640,-1.436935
E02001520,53.559428,-1.509546
E02001521,53.550178,-1.488606
E02001522,53.546861,-1.312473
E02001523,53.546954,-1.443890
E02001524,53.546248,-1.571772
E02001525,53.544696,-1.474059
E02001526,53.542390,-1.451927
E02001527,53.541856,-1.520832
E02001528,53.537317,-1.374931
E02001529,53.532675,-1.464653
E02001530,53.531743,-1.306102
E02001531,53.527044,-1.409200
E02001532,53.522830,-1.631418
E02001533,53.519301,-1.319977
E02001534,53.519007,-1.398762
E02001535,53.511969,-1.588941
E02001536,53.502703,-1.475398
E02001537,53.502175,-1.423556
E02001538,53.501478,-1.444513
E02001539,53.630323,-0.949490
E02001540,53.616545,-1.158467
E02001541,53.611265,-0.959961
E02001542,53.597741,-1.025960
E02001543,53.587145,-1.190619
E02001544,53.577753,-1.018126
E02001545,53.566160,-1.067499
E02001546,53.572209,-0.999080
E02001547,53.566207,-1.193672
E02001548,53.553241,-1.146044
E02001549,53.552043,-1.067430
E02001550,53.544653,-1.163167
E02001551,53.538764,-1.148814
E02001552,53.538373,-1.057656
E02001553,53.538079,-1.103680
E02001554,53.535148,-1.171057
E02001555,53.531614,-1.048865
E02001556,53.529392,-1.098772
E02001557,53.526138,-1.117797
E02001558,53.520215,-1.260811
E02001559,53.520279,-1.169911
E02001560,53.518972,-1.131271
E02001561,53.511329,-1.148331
E02001562,53.509396,-1.072652
E02001563,53.503981,-1.082780
E02001564,53.501804,-1.018163
E02001565,53.504407,-1.089608
E02001566,53.500127,-1.144199
E02001567,53.499780,-1.162540
E02001568,53.497468,-1.271674
E02001569,53.497448,-1.292048
E02001570,53.487868,-1.244848
